Bundle_ID,Discount_Level,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Bundle_Price,ROI,ROI_Category
BNDL_9IA3ME,23,4336.05,21,3.0,206.47857142857143,88.86082955685474,50-100%
BNDL_9IC14Z,49,1220.98,156,2.0,7.826794871794872,-526.0544808268768,< 0%
BNDL_9ID7LN,39,50512.93,2,3.0,25256.465,99.84558409104362,50-100%
BNDL_9IF3CD,69,18314.82,189,2.0,96.90380952380953,28.795368996255487,0-50%
BNDL_9IFVAJ,35,21546.62,7,4.0,3078.0885714285714,98.86293070560487,50-100%
BNDL_9IL35U,64,9875.09,57,2.0,173.24719298245614,63.058564529538465,50-100%
BNDL_9IPXYD,42,59142.26,81,3.0,730.1513580246914,94.2477680088654,50-100%
BNDL_9IQQG6,13,62801.18,37,4.0,1697.3291891891893,99.23409082440807,50-100%
BNDL_9IXD2O,10,60050.45,56,3.0,1072.3294642857143,99.06745078513151,50-100%
BNDL_9IY5K4,51,57442.93,165,2.0,348.1389696969697,85.35067762037905,50-100%
BNDL_9IZ4HZ,37,48090.07,31,3.0,1551.2925806451613,97.61489222203254,50-100%
BNDL_9J218L,11,12512.89,160,2.0,78.2055625,85.9345043391255,50-100%
BNDL_9J2PVD,31,39584.35,64,4.0,618.50546875,94.9879182050482,50-100%
BNDL_9J4HUV,59,76234.53,184,4.0,414.31809782608696,85.7597338109122,50-100%
BNDL_9J80PD,69,63889.01,38,3.0,1681.2897368421054,95.89600777974178,50-100%
BNDL_9JAQFQ,28,76719.41,64,2.0,1198.74078125,97.66421561375407,50-100%
BNDL_9JDEQR,67,21708.76,173,1.0,125.48416184971097,46.60680757445381,0-50%
BNDL_9JDQYK,27,32145.31,140,1.0,229.60935714285716,88.24089735018887,50-100%
BNDL_9JK5V5,21,13253.27,152,4.0,87.19256578947369,75.91537786523628,50-100%
BNDL_9JL79R,60,59185.76,1,4.0,59185.76,99.89862426367424,50-100%
BNDL_9JVABZ,23,56359.7,193,1.0,292.01917098445597,92.12380477539803,50-100%
BNDL_9JVZ95,37,53109.42,130,2.0,408.534,90.94322626758115,50-100%
BNDL_9K47H7,47,38480.1,150,4.0,256.534,81.67884179095168,50-100%
BNDL_9K57IS,69,86962.19,133,3.0,653.8510526315789,89.44713788831675,50-100%
BNDL_9K77SG,62,89662.71,89,2.0,1007.4461797752809,93.84582509272808,50-100%
BNDL_9KI75K,29,41473.73,32,2.0,1296.0540625,97.76243901862696,50-100%
BNDL_9KUUA2,61,6543.76,36,4.0,181.7711111111111,66.44131202855851,50-100%
BNDL_9KXUQA,45,22722.25,111,4.0,204.70495495495496,78.01714178833522,50-100%
BNDL_9L2AKC,54,66173.96,187,1.0,353.87144385026744,84.74022107789831,50-100%
BNDL_9L4I2F,36,20336.78,123,4.0,165.33967479674797,78.22664158239407,50-100%
BNDL_9L55O0,21,14062.2,133,2.0,105.73082706766918,80.13824294918291,50-100%
BNDL_9L9JSZ,47,43407.72,146,4.0,297.31315068493154,84.19175206622232,50-100%
BNDL_9LE5YQ,58,8210.35,188,3.0,43.67207446808511,-32.80798017136906,< 0%
BNDL_9LF2RA,14,7208.47,133,1.0,54.19902255639098,74.16927586575237,50-100%
BNDL_9LGOAC,28,89540.89,56,4.0,1598.9444642857143,98.24884474567988,50-100%
BNDL_9LHLGO,13,20394.01,63,4.0,323.71444444444444,95.9841149435545,50-100%
BNDL_9LPF8D,67,5145.86,114,3.0,45.13912280701754,-48.430000038866204,< 0%
BNDL_9LQW7N,40,55482.94,110,3.0,504.39036363636365,92.0696343777024,50-100%
BNDL_9LRBU9,63,90942.01,48,3.0,1894.6252083333331,96.67480408669216,50-100%
BNDL_9LRE44,27,68568.75,179,2.0,383.06564245810057,92.95159967186218,50-100%
BNDL_9LS7OT,22,79686.91,43,1.0,1853.1839534883723,98.81285395556183,50-100%
BNDL_9LU1HE,51,44468.89,141,4.0,315.38219858156026,83.82914437486522,50-100%
BNDL_9LVWCS,26,31604.83,3,4.0,10534.943333333335,99.753202279525,50-100%
BNDL_9M3A0T,56,62033.33,19,3.0,3264.912105263158,98.28479302981155,50-100%
BNDL_9M930I,44,46815.93,52,3.0,900.3063461538461,95.11277464743304,50-100%
BNDL_9MI0A0,47,76509.54,170,2.0,450.0561176470588,89.55685787680856,50-100%
BNDL_9MLJIS,32,19498.8,104,3.0,187.48846153846154,82.93228301228794,50-100%
BNDL_9MQFUV,28,11520.36,30,4.0,384.012,92.70856119079612,50-100%
BNDL_9MRKND,32,73889.86,75,3.0,985.1981333333333,96.75192238826817,50-100%
BNDL_9MWYKL,39,58908.23,10,4.0,5890.823,99.33795328768153,50-100%
BNDL_9N37EU,50,8819.26,13,1.0,678.4046153846155,92.62976712331874,50-100%
BNDL_9N8WTR,54,33675.82,55,3.0,612.2876363636364,91.18061564647869,50-100%
BNDL_9NIWUX,38,64163.37,193,2.0,332.45269430051815,88.56980236543062,50-100%
BNDL_9NIX5M,69,9122.49,153,2.0,59.624117647058824,-15.724982981620153,< 0%
BNDL_9NLIPQ,34,52868.69,62,2.0,852.7208064516129,96.01276294154442,50-100%
BNDL_9NQCPI,46,10831.69,172,3.0,62.97494186046512,26.955073492686736,0-50%
BNDL_9NVCIL,10,93679.34,80,4.0,1170.99175,99.14602301852254,50-100%
BNDL_9NW3AF,46,52110.68,53,3.0,983.2203773584906,95.32149647634611,50-100%
BNDL_9NWRGN,49,99569.7,2,1.0,49784.85,99.90157648360896,50-100%
BNDL_9O8UWK,12,30016.46,137,3.0,219.09824817518248,94.52300504456555,50-100%
BNDL_9ODNMO,46,70567.0,49,1.0,1440.142857142857,96.80587243329035,50-100%
BNDL_9OENI8,12,38004.55,157,1.0,242.06719745222932,95.04269883474478,50-100%
BNDL_9OI2SJ,19,45247.09,31,3.0,1459.5835483870967,98.69825882725276,50-100%
BNDL_9OK1PL,15,45568.9,126,3.0,361.65793650793654,95.8524344454222,50-100%
BNDL_9OV30U,19,98804.91,92,3.0,1073.9664130434783,98.23085715072257,50-100%
BNDL_9OYMUZ,10,2759.43,36,1.0,76.65083333333332,86.9538274208804,50-100%
BNDL_9OZQ8Y,42,49110.89,122,2.0,402.5482786885246,89.56646886260869,50-100%
BNDL_9P4VVL,69,84657.62,20,3.0,4232.880999999999,98.36990456381835,50-100%
BNDL_9PEFWH,44,45703.06,34,1.0,1344.2076470588236,96.72669619933545,50-100%
BNDL_9PJ7PW,36,14234.49,58,2.0,245.42224137931035,85.33140281105962,50-100%
BNDL_9PXMHL,54,57043.53,53,2.0,1076.2930188679245,94.98277894092459,50-100%
BNDL_9PYTT6,23,14320.3,135,1.0,106.07629629629629,78.31749334860302,50-100%
BNDL_9PZPQ9,37,30742.99,128,3.0,240.179609375,84.59486211328176,50-100%
BNDL_9PZQWP,46,15872.92,137,4.0,115.8607299270073,60.29716019484758,50-100%
BNDL_9Q66UC,49,80386.89,110,3.0,730.7899090909091,93.29492657322605,50-100%
BNDL_9QBFI7,67,98709.9,104,3.0,949.1336538461538,92.94093095018839,50-100%
BNDL_9QF7D7,14,51510.1,130,1.0,396.23153846153843,96.4667123534996,50-100%
BNDL_9QG4O0,10,26117.05,195,4.0,133.93358974358975,92.53361309948865,50-100%
BNDL_9QM72K,60,81480.91,139,2.0,586.1935971223022,89.76447366628577,50-100%
BNDL_9QSF1B,12,60641.02,47,4.0,1290.2344680851063,99.06993648853532,50-100%
BNDL_9QVN6S,11,42775.65,136,3.0,314.5268382352941,96.50268318541039,50-100%
BNDL_9QXL1B,33,73730.19,123,3.0,599.4324390243903,94.49479243170266,50-100%
BNDL_9R2ZCN,57,79767.62,180,3.0,443.1534444444444,87.13763805413775,50-100%
BNDL_9R2ZRE,27,19459.06,102,4.0,190.7750980392157,85.84720947466116,50-100%
BNDL_9R3ULE,33,85103.2,191,3.0,445.56649214659683,92.59369800430535,50-100%
BNDL_9RB4RB,11,19703.62,16,1.0,1231.47625,99.10676312271552,50-100%
BNDL_9REOMJ,64,2052.64,121,1.0,16.963966942148758,-277.2702470964222,< 0%
BNDL_9RKP6D,49,36492.83,23,3.0,1586.6447826086958,96.91172211089138,50-100%
BNDL_9RM0CK,51,34225.83,60,3.0,570.4305,91.05938409674799,50-100%
BNDL_9RNXWY,68,24534.79,110,4.0,223.04354545454547,69.51267974985724,50-100%
BNDL_9RP24K,54,5533.81,128,1.0,43.232890625,-24.904902770423984,< 0%
BNDL_9RPMF5,27,27811.34,59,3.0,471.3786440677966,94.27212065294229,50-100%
BNDL_9S0TBJ,21,14656.09,172,3.0,85.20982558139535,75.35495483447495,50-100%
BNDL_9S2P7G,45,41021.55,82,4.0,500.2628048780488,91.00472800272053,50-100%
BNDL_9SBX0U,12,7477.02,104,2.0,71.89442307692308,83.30885834195976,50-100%
BNDL_9SO4UB,55,43578.39,10,2.0,4357.839,98.73790656332187,50-100%
BNDL_9SRJGR,68,49633.12,29,4.0,1711.4868965517242,96.02684658953538,50-100%
BNDL_9SV1LF,55,43491.18,81,2.0,536.9281481481481,89.75654374059292,50-100%
BNDL_9SZZKA,65,10146.22,12,2.0,845.5183333333333,92.31240797065311,50-100%
BNDL_9T0N20,39,44043.5,32,2.0,1376.359375,97.16643772633873,50-100%
BNDL_9T5ENL,40,25422.34,40,3.0,635.5585,93.70632286406365,50-100%
BNDL_9T6UFZ,20,52012.2,16,3.0,3250.7625,99.38475972944809,50-100%
BNDL_9TKT2B,37,26879.93,52,2.0,516.9217307692307,92.8422432647704,50-100%
BNDL_9TQ1QA,60,1255.33,81,4.0,15.4979012345679,-287.1491958289852,< 0%
BNDL_9TVC1I,17,7632.83,48,3.0,159.01729166666667,89.30933873805654,50-100%
BNDL_9UPTEM,53,99197.3,190,4.0,522.0910526315789,89.84851402205504,50-100%
BNDL_9UROO3,27,20442.26,197,4.0,103.76781725888324,73.9803720332292,50-100%
BNDL_9UWA60,16,92190.37,71,2.0,1298.4559154929577,98.76776717568222,50-100%
BNDL_9UZH19,69,65717.22,85,3.0,773.1437647058824,91.07539850285815,50-100%
BNDL_9V30RZ,38,11494.05,8,1.0,1436.75625,97.35515331845606,50-100%
BNDL_9V4DUN,37,92099.38,1,3.0,92099.38,99.95982600534336,50-100%
BNDL_9V8GAN,28,87571.58,113,2.0,774.9697345132744,96.38695567671613,50-100%
BNDL_9VVC0R,53,96597.64,170,4.0,568.2214117647059,90.67264997364325,50-100%
BNDL_9W17MY,60,11142.66,111,1.0,100.38432432432433,40.22971175643877,0-50%
BNDL_9W5W5Q,30,86297.55,142,2.0,607.7292253521127,95.06359102894578,50-100%
BNDL_9W910W,27,90171.99,154,1.0,585.5324025974027,95.38881198030563,50-100%
BNDL_9W9ZPM,40,82341.79,73,2.0,1127.9697260273972,96.4538055342251,50-100%
BNDL_9WINST,38,89903.03,124,3.0,725.024435483871,94.75879733975596,50-100%
BNDL_9WLXR1,47,56188.77,67,3.0,838.6383582089552,94.39567728569249,50-100%
BNDL_9WTWKZ,48,53099.66,134,3.0,396.2661194029851,87.8869280895584,50-100%
BNDL_9WV8CG,15,72574.82,154,3.0,471.26506493506497,96.81707787907708,50-100%
BNDL_9WWNMT,39,62191.78,187,2.0,332.5763636363636,88.27336988907537,50-100%
BNDL_9X5C0R,31,47867.53,190,4.0,251.93436842105262,87.69520800425676,50-100%
BNDL_9X82HF,59,52942.9,102,3.0,519.0480392156863,88.63303672447108,50-100%
BNDL_9XCSHF,55,23754.31,56,4.0,424.18410714285716,87.03393194750764,50-100%
BNDL_9XHYJT,60,55642.11,72,4.0,772.8070833333334,92.23609600714279,50-100%
BNDL_9XLXDA,16,54292.28,125,3.0,434.33824,96.31623501536498,50-100%
BNDL_9XRIFL,31,19570.78,17,1.0,1151.2223529411765,97.3072100345515,50-100%
BNDL_9XTFCH,56,72941.5,68,2.0,1072.6691176470588,94.77937799469439,50-100%
BNDL_9XV9ID,64,95573.58,52,3.0,1837.9534615384616,96.5178661299493,50-100%
BNDL_9XVWC0,16,40772.52,165,4.0,247.1061818181818,93.5250506959099,50-100%
BNDL_9XY4F9,38,2507.6,158,3.0,15.870886075949366,-139.43212633593876,< 0%
BNDL_9Y5S12,52,8382.13,49,3.0,171.0638775510204,69.60199853736461,50-100%
BNDL_9Y6SE0,10,64949.53,148,3.0,438.8481756756757,97.72130760607506,50-100%
BNDL_9Y7HT7,44,7980.12,195,1.0,40.923692307692306,-7.517180192779057,< 0%
BNDL_9Y8LVJ,24,95178.83,116,4.0,820.5071551724138,97.07497980380721,50-100%
BNDL_9Y8WOD,38,89004.66,118,3.0,754.276779661017,94.96206153700267,50-100%
BNDL_9YAC6Y,15,48674.79,172,2.0,282.9929651162791,94.69951488234464,50-100%
BNDL_9YEC86,44,1330.59,31,2.0,42.92225806451613,-2.5109162101022915,< 0%
BNDL_9YEQSL,10,58131.68,195,3.0,298.11117948717947,96.64554679995486,50-100%
BNDL_9YGB6A,20,85415.81,90,1.0,949.0645555555556,97.892661791769,50-100%
BNDL_9YI4OC,13,87812.57,162,2.0,542.0529012345679,97.60171009685743,50-100%
BNDL_9YNFXT,22,97451.27,29,1.0,3360.3886206896555,99.34531381684405,50-100%
BNDL_9YOM5L,44,42087.6,6,1.0,7014.599999999999,99.37273686311407,50-100%
BNDL_9YQSGL,13,25180.95,186,1.0,135.38145161290322,90.39750287419656,50-100%
BNDL_9YV8NG,44,69916.23,167,4.0,418.6600598802395,89.49028001080723,50-100%
BNDL_9YWE2W,57,35088.56,51,3.0,688.0109803921569,91.71524850264588,50-100%
BNDL_9YX125,14,97892.33,82,4.0,1193.8089024390245,98.8272829955115,50-100%
BNDL_9Z1VCH,49,96751.71,24,1.0,4031.3212500000004,98.78451760697563,50-100%
BNDL_9Z28HQ,51,10320.97,192,3.0,53.75505208333333,5.125196565826656,0-50%
BNDL_9ZAWB4,48,84707.17,71,3.0,1193.0587323943662,95.97672782599159,50-100%
BNDL_9ZCDRG,64,90847.32,44,2.0,2064.711818181818,96.90029381163913,50-100%
BNDL_9ZDD36,41,12665.12,159,2.0,79.6548427672956,48.527925515115534,0-50%
BNDL_9ZH6HD,34,66846.01,77,2.0,868.1299999999999,96.08353587596328,50-100%
BNDL_9ZHXP3,33,37410.59,82,1.0,456.22670731707314,92.76675401270069,50-100%
BNDL_9ZNN5N,65,40404.24,187,2.0,216.06545454545454,69.91652361237335,50-100%
BNDL_9ZZZTC,55,9311.91,57,1.0,163.36684210526315,66.33343750100677,50-100%
BNDL_A00IRI,34,68399.45,153,4.0,447.0552287581699,92.3946756881817,50-100%
BNDL_A039D8,48,35185.06,173,4.0,203.38184971098264,76.39907392512617,50-100%
BNDL_A0MX6G,10,37748.03,13,3.0,2903.694615384615,99.65561116699335,50-100%
BNDL_A0OU2C,43,44861.29,165,2.0,271.8866060606061,84.1845831896497,50-100%
BNDL_A0UETF,15,54314.39,154,4.0,352.69084415584416,95.74698344214121,50-100%
BNDL_A0UJH2,14,74883.86,84,3.0,891.4745238095238,98.42956813390764,50-100%
BNDL_A0W408,68,79571.74,188,4.0,423.2539361702128,83.93399465689704,50-100%
BNDL_A0XCU7,33,58114.49,182,2.0,319.3103846153846,89.66522806962601,50-100%
BNDL_A0Z6YK,59,52869.78,93,4.0,568.4922580645161,89.62167045143747,50-100%
BNDL_A1267L,69,92492.4,156,2.0,592.9,88.36228706358577,50-100%
BNDL_A16360,60,94465.85,169,4.0,558.969526627219,89.26596224985008,50-100%
BNDL_A19QFY,20,6524.78,99,1.0,65.90686868686869,69.65414925867233,50-100%
BNDL_A1I5ON,55,60645.41,118,1.0,513.9441525423729,89.2984481430664,50-100%
BNDL_A1JPR5,56,55183.74,28,3.0,1970.847857142857,97.1585833073293,50-100%
BNDL_A2259R,18,67377.6,8,3.0,8422.2,99.78627911946997,50-100%
BNDL_A27DLH,41,61561.95,108,2.0,570.0180555555555,92.80724538452729,50-100%
BNDL_A29M5F,63,92541.88,112,1.0,826.2667857142858,92.37534400641093,50-100%
BNDL_A2D9CE,63,53762.26,199,4.0,270.1621105527638,76.68066781418787,50-100%
BNDL_A2DLF3,63,10151.27,180,4.0,56.395944444444446,-11.710160403575115,< 0%
BNDL_A2Q8QF,28,8665.75,179,1.0,48.41201117318436,42.16311340622566,0-50%
BNDL_A2QI3V,38,46842.81,75,4.0,624.5708,93.91582187319676,50-100%
BNDL_A3FJZR,20,49205.43,55,1.0,894.6441818181818,97.76447436797118,50-100%
BNDL_A3S7YC,65,82814.03,153,1.0,541.2681699346405,87.9911652651127,50-100%
BNDL_A3SFR8,36,8006.43,19,3.0,421.391052631579,91.45686654351564,50-100%
BNDL_A41RS1,25,62728.26,69,4.0,909.1052173913043,97.25004328192747,50-100%
BNDL_A4G6EL,17,32798.57,164,2.0,199.9912804878049,91.49962940457466,50-100%
BNDL_A4P19D,14,90971.01,187,4.0,486.4759893048128,97.12216012551691,50-100%
BNDL_A4SY7O,68,56566.67,80,1.0,707.0833749999999,90.3830294411886,50-100%
BNDL_A4YO21,52,78010.02,106,3.0,735.9435849056604,92.93424101160338,50-100%
BNDL_A51IBO,60,57910.53,97,2.0,597.0157731958762,89.9500142720158,50-100%
BNDL_A57ESW,50,42369.17,104,1.0,407.3958653846154,87.72692502590917,50-100%
BNDL_A59ND5,53,71975.23,145,2.0,496.3808965517241,89.32271560646628,50-100%
BNDL_A5OYHI,67,87555.58,11,4.0,7959.598181818182,99.1582489659711,50-100%
BNDL_A5VJXD,53,55148.49,59,4.0,934.7201694915254,94.32985381830036,50-100%
BNDL_A65PD6,63,48491.91,67,1.0,723.7598507462687,91.2954552625376,50-100%
BNDL_A6FGBU,40,4176.68,83,1.0,50.32144578313253,20.51102789775612,0-50%
BNDL_A6IPSI,69,94941.14,157,3.0,604.7206369426751,88.58977256856195,50-100%
BNDL_A6QD7H,60,90448.02,128,3.0,706.62515625,91.50893518730426,50-100%
BNDL_A6R8OV,68,21571.16,195,1.0,110.62133333333334,38.52903599064677,0-50%
BNDL_A6ZSFO,19,18225.63,95,4.0,191.84873684210527,90.09636429577469,50-100%
BNDL_A72CCV,45,27430.64,130,2.0,211.00492307692306,78.67348337479548,50-100%
BNDL_A7D6X0,58,16066.15,120,4.0,133.88458333333332,56.67910482598507,50-100%
BNDL_A7DMBI,54,72018.61,132,2.0,545.5955303030303,90.1025582137728,50-100%
BNDL_A7FU82,24,99385.85,137,4.0,725.4441605839417,96.69168196478674,50-100%
BNDL_A7GS3V,64,12555.91,111,3.0,113.1163063063063,43.42106625485528,0-50%
BNDL_A7HFEZ,10,35660.75,147,3.0,242.59013605442178,95.87782085345934,50-100%
BNDL_A7J7DV,68,24084.72,193,3.0,124.79129533678757,45.50901982667849,0-50%
BNDL_A7YUM1,57,47557.78,24,2.0,1981.5741666666665,97.12349903633012,50-100%
BNDL_A7YYRB,15,13080.33,135,2.0,96.89133333333334,84.51873920612096,50-100%
BNDL_A85M0O,43,84719.31,12,4.0,7059.9425,99.39092988363574,50-100%
BNDL_A8BSU0,12,5561.72,149,2.0,37.32697986577181,67.85167178498737,50-100%
BNDL_A8V1EA,66,93717.35,10,3.0,9371.735,99.295754734849,50-100%
BNDL_A8WJX3,23,21893.25,52,3.0,421.02403846153845,94.53712902378587,50-100%
BNDL_A95YF3,49,57751.12,137,4.0,421.54102189781025,88.37598301123857,50-100%
BNDL_A9BI7S,40,96941.81,147,2.0,659.4680952380952,93.93450565860077,50-100%
BNDL_A9M9YK,34,56511.2,79,2.0,715.3316455696203,95.24695989467574,50-100%
BNDL_A9Z325,11,83440.29,175,3.0,476.8016571428571,97.69296103836648,50-100%
BNDL_AA58S8,53,13342.56,119,3.0,112.12235294117647,52.730210694199606,50-100%
BNDL_AAAEYU,64,85957.17,110,4.0,781.4288181818182,91.80987461546256,50-100%
BNDL_AAD8ST,20,1284.18,147,2.0,8.735918367346938,-128.93986824276968,< 0%
BNDL_AANP7D,15,84610.77,134,2.0,631.4236567164179,97.62441589882707,50-100%
BNDL_AAOOZ0,61,30094.05,63,1.0,477.68333333333334,87.23003384389938,50-100%
BNDL_AAXCL6,60,3825.73,190,1.0,20.135421052631578,-197.98234585294833,< 0%
BNDL_AB1QVS,61,11066.01,15,4.0,737.734,91.73143707623616,50-100%
BNDL_AB2DH4,26,50694.21,101,4.0,501.9228712871287,94.81992124938922,50-100%
BNDL_ABGV2B,68,25278.24,84,1.0,300.93142857142857,77.4034901164005,50-100%
BNDL_ABIN47,36,72719.47,192,3.0,378.74723958333334,90.49498023019144,50-100%
BNDL_ABJQ39,11,29351.53,59,2.0,497.4835593220339,97.78887165336867,50-100%
BNDL_ABKLRP,15,77881.21,143,1.0,544.6238461538462,97.24580550302184,50-100%
BNDL_ABV2CM,24,25585.36,192,3.0,133.25708333333333,81.98970035989332,50-100%
BNDL_AC08Z3,25,51051.37,137,3.0,372.6377372262774,93.2910713267832,50-100%
BNDL_ACMAS9,36,5427.62,33,4.0,164.47333333333333,78.11195330550038,50-100%
BNDL_ACPAFC,13,89307.12,169,2.0,528.44449704142,97.5399497822794,50-100%
BNDL_ACVAJ8,46,95151.27,163,4.0,583.7501226993866,92.11991600322308,50-100%
BNDL_ACXFBR,23,67944.67,166,3.0,409.3052409638554,94.3807218432292,50-100%
BNDL_AD00K3,64,43752.75,97,3.0,451.05927835051546,85.81117758312334,50-100%
BNDL_AD0O0V,62,92651.45,186,1.0,498.1260752688172,87.55335183637169,50-100%
BNDL_AD3ZQN,17,91720.85,119,3.0,770.7634453781513,97.79439462237866,50-100%
BNDL_ADAR7H,24,29547.98,17,1.0,1738.1164705882352,98.61919495004396,50-100%
BNDL_ADDK3V,13,81027.85,186,2.0,435.6336021505377,97.0158408497819,50-100%
BNDL_ADGOIR,35,10497.59,105,1.0,99.97704761904762,64.9919648224021,50-100%
BNDL_ADO4W6,48,26984.45,137,3.0,196.96678832116788,75.63040936539377,50-100%
BNDL_ADRO8P,45,12869.97,105,4.0,122.57114285714285,63.28662770775689,50-100%
BNDL_ADULQC,33,5704.54,180,4.0,31.69188888888889,-4.127589604069741,< 0%
BNDL_ADXZRW,39,25319.69,152,2.0,166.57690789473682,76.58739107785286,50-100%
BNDL_ADY8G2,47,65257.12,145,1.0,450.0491034482759,89.55669511618044,50-100%
BNDL_ADYLVV,69,80556.82,195,1.0,413.11189743589745,83.29750355090978,50-100%
BNDL_AE2XO3,50,55478.2,186,1.0,298.26989247311826,83.23665872360675,50-100%
BNDL_AE692W,68,30695.49,103,1.0,298.0144660194175,77.18231570826855,50-100%
BNDL_AEHMMB,22,5743.28,170,4.0,33.784,34.8804167653327,0-50%
BNDL_AEI50O,54,80926.13,157,1.0,515.4530573248408,89.52377927870762,50-100%
BNDL_AEOQAZ,52,50169.27,33,2.0,1520.280909090909,96.57957949158917,50-100%
BNDL_AESGR4,36,94387.64,155,4.0,608.9525161290322,94.08820900702676,50-100%
BNDL_AET44W,48,24388.7,155,2.0,157.34645161290322,69.49406897456609,50-100%
BNDL_AEZUFG,24,36225.11,182,3.0,199.03906593406595,87.9420656003529,50-100%
BNDL_AF3UAJ,23,3041.53,119,4.0,25.559075630252103,10.012395077477459,0-50%
BNDL_AFD52O,44,13622.76,176,1.0,77.40204545454546,43.153957054223966,0-50%
BNDL_AFDNP3,61,78406.02,123,4.0,637.4473170731708,90.43058173339242,50-100%
BNDL_AFF5SQ,23,24336.1,167,3.0,145.7251497005988,84.21686301420523,50-100%
BNDL_AFFB22,51,21161.67,110,2.0,192.37881818181816,73.48980491615265,50-100%
BNDL_AFGV6B,67,94139.19,125,1.0,753.11352,91.10359883062516,50-100%
BNDL_AFLN4J,67,93948.92,149,2.0,630.5296644295302,89.37401302750473,50-100%
BNDL_AFVC2E,13,34876.56,185,4.0,188.52194594594593,93.10425110733398,50-100%
BNDL_AFW5XW,51,75379.22,95,1.0,793.4654736842106,93.57249915825608,50-100%
BNDL_AFXIVE,61,64332.16,66,1.0,974.729696969697,93.74185477372437,50-100%
BNDL_AGCISF,30,55858.09,21,1.0,2659.9090476190477,98.87214188669896,50-100%
BNDL_AGEAJX,55,61059.03,160,2.0,381.6189375,85.58771732862445,50-100%
BNDL_AGHCXH,47,70933.7,49,4.0,1447.6265306122448,96.75330625640562,50-100%
BNDL_AGJ3MI,19,22422.58,143,3.0,156.80125874125875,87.88275033470725,50-100%
BNDL_AGLBBW,30,41048.27,128,4.0,320.689609375,90.64515995436592,50-100%
BNDL_AGRYAJ,34,11514.61,144,4.0,79.96256944444445,57.480105709181636,50-100%
BNDL_AGSEDQ,46,8681.49,95,2.0,91.38410526315789,49.663018675365635,0-50%
BNDL_AGW4N6,36,27322.53,85,4.0,321.4415294117647,88.80045149552403,50-100%
BNDL_AGZ8KZ,35,3664.36,168,1.0,21.811666666666667,-60.46458317414227,< 0%
BNDL_AGZK1O,54,64299.14,5,3.0,12859.828,99.58008769635177,50-100%
BNDL_AH2KFX,30,31264.79,62,3.0,504.27080645161294,94.05081562997864,50-100%
BNDL_AH4SXT,16,27803.83,61,4.0,455.8004918032787,96.48969224743497,50-100%
BNDL_AH9NFQ,25,80416.47,123,4.0,653.7924390243902,96.17615645153288,50-100%
BNDL_AHHFDR,38,6835.29,43,2.0,158.96023255813952,76.09464997095954,50-100%
BNDL_AHX9A6,31,55301.11,144,1.0,384.03548611111114,91.92782929673562,50-100%
BNDL_AI09BC,36,95740.12,159,1.0,602.1391194968553,94.02131520202815,50-100%
BNDL_AIANWO,47,84631.27,70,4.0,1209.018142857143,96.11254799792086,50-100%
BNDL_AIJT54,61,27760.86,182,2.0,152.5321978021978,60.00844354245509,50-100%
BNDL_AIMANC,59,51338.4,35,3.0,1466.8114285714287,95.97766973649354,50-100%
BNDL_AISKPO,27,75903.63,120,3.0,632.53025,95.7314294454692,50-100%
BNDL_AIWKI1,13,39222.23,154,2.0,254.68980519480522,94.89575172038917,50-100%
BNDL_AJB0KB,53,67461.2,191,1.0,353.2,84.99433748584372,50-100%
BNDL_AJFVIC,55,28744.29,198,4.0,145.17318181818183,62.11421468402942,50-100%
BNDL_AJGXYC,12,8892.05,84,3.0,105.85773809523809,88.66403135384978,50-100%
BNDL_AJMFNW,12,84001.37,110,2.0,763.6488181818181,98.42859705740513,50-100%
BNDL_AJPTPZ,60,2645.76,83,4.0,31.8766265060241,-88.22568940493467,< 0%
BNDL_AJQFTP,23,28782.88,106,2.0,271.53660377358494,91.52968709177122,50-100%
BNDL_AJROD7,20,28132.27,127,2.0,221.513937007874,90.97122272749408,50-100%
BNDL_AJYK6W,67,54494.74,156,1.0,349.3252564102564,80.82016723081897,50-100%
BNDL_AK7FRI,37,9317.19,132,1.0,70.58477272727274,47.58076201086379,0-50%
BNDL_AKC5Y1,13,35543.44,72,4.0,493.6588888888889,97.36660266985976,50-100%
BNDL_AKFNBL,45,67751.83,148,2.0,457.78263513513514,90.17000721604124,50-100%
BNDL_AKIN2D,42,95570.69,102,1.0,936.9675490196079,95.51745414833775,50-100%
BNDL_AKQV66,13,93764.23,137,3.0,684.4104379562043,98.10055497709521,50-100%
BNDL_AKTPUD,15,24587.49,2,2.0,12293.745,99.87798673227726,50-100%
BNDL_ALAND7,15,27319.48,9,3.0,3035.4977777777776,99.50584710982785,50-100%
BNDL_ALCWKZ,24,26682.9,127,3.0,210.10157480314962,88.5769537793868,50-100%
BNDL_ALFHJW,19,55187.57,129,2.0,427.81062015503875,95.55878253019657,50-100%
BNDL_ALPFCW,35,50774.25,134,2.0,378.91231343283584,90.76303441212819,50-100%
BNDL_ALPTA7,36,74410.04,114,2.0,652.7196491228069,94.48461524815737,50-100%
BNDL_ALPYMI,14,69745.84,120,3.0,581.2153333333333,97.5912541880634,50-100%
BNDL_ALSJMR,49,40364.04,15,1.0,2690.936,98.17907226333142,50-100%
BNDL_ALY5NY,34,94810.13,50,3.0,1896.2026,98.2069426547564,50-100%
